date,log_return
2020-12-07,-0.025171082626267525
2020-12-08,-0.02506393591129795
2020-12-09,0.001300092837035893
2020-12-10,-0.006493154154315644
2020-12-11,-0.007660216637811865
2020-12-14,0.01359139680707452
2020-12-15,0.007331461784032335
2020-12-16,0.006602727080822879
2020-12-17,0.008306455250455232
2020-12-18,0.012199808692462134
2020-12-21,-0.04139614143321684
2020-12-22,-0.00866914933883886
2020-12-23,-0.04991754025523927
2020-12-24,0.001004256905723227
2020-12-25,-0.00012197983277261515
2020-12-28,0.026101337454115008
2020-12-29,0.030156376844249305
2020-12-30,0.005326671641297974
2020-12-31,-0.012498346494297636
2021-01-01,0.011714971847034676
2021-01-04,-0.012337471085166692
2021-01-05,-3.1655307066687664e-05
2021-01-06,0.021460805627620212
2021-01-07,-0.012368820616120178
2021-01-08,0.01747856966496898
2021-01-11,0.014698812512699012
2021-01-12,-0.020486845888245335
2021-01-13,0.02124132039693214
2021-01-14,0.015501528771494117
2021-01-15,0.0022367168279603324
2021-01-18,-0.016071283741038635
2021-01-19,-0.018085018851859327
2021-01-20,-0.011405614989633456
2021-01-21,0.011284676735726869
2021-01-22,-0.019524091260800486
2021-01-25,0.009121950256446533
2021-01-26,-0.025266357475928224
2021-01-27,-0.004387872270076653
2021-01-28,0.0022732868280746065
2021-01-29,0.048941227278711016
2021-02-01,-0.03536801613462061
2021-02-02,0.0401238492492148
2021-02-03,0.004385077351668543
2021-02-04,0.011363924649707705
2021-02-05,0.0031276945142844014
2021-02-08,0.0111522161729823
2021-02-09,-0.0037121650283442917
2021-02-10,0.03353259330272256
2021-02-11,-0.011364713162489748
2021-02-12,0.027182847934377363
2021-02-15,-0.015939278640051166
2021-02-16,-0.001456617148924453
2021-02-17,-0.02470903534256439
2021-02-18,0.010752940419940779
2021-02-19,0.03304072912552102
2021-02-22,-0.0019078387909157032
2021-02-23,-0.004624416430008496
2021-02-24,-0.025068243722223695
2021-02-25,-0.0053231721285057695
2021-02-26,-0.03546857534729928
2021-03-01,-0.02245793420316804
2021-03-02,0.005594299794602714
2021-03-03,0.031078234536220085
2021-03-04,0.06999447696977144
2021-03-05,-0.019832059092352413
2021-03-08,0.04653542583793768
2021-03-09,0.008385779996383826
2021-03-10,-0.004894418745989046
2021-03-11,0.01316471859743102
2021-03-12,0.0017957910982796988
2021-03-15,0.0030214103833623956
2021-03-16,-0.010582527057300388
2021-03-17,-0.03476383953529257
2021-03-18,-0.04093040943721136
2021-03-19,0.01882380679943559
2021-03-22,-0.007735319896506514
2021-03-23,-0.01582934992588975
2021-03-24,0.0002190291302832473
2021-03-25,0.019435133604956172
2021-03-26,0.004370382391671694
2021-03-29,-0.015183154694168127
2021-03-30,0.027883195139941596
2021-03-31,0.0375742996131395
2021-04-01,0.012925036088784352
2021-04-02,0.024524358661745373
2021-04-05,0.031536092381326576
2021-04-06,0.02990305311417226
2021-04-07,0.016651168211784015
2021-04-08,0.015737021320781315
2021-04-09,0.013262753048987682
2021-04-12,-0.027072172366907888
2021-04-13,0.017706448661143036
2021-04-14,-0.033597817255343956
2021-04-15,-0.020873647819888597
2021-04-16,0.03379927406869287
2021-04-19,0.02287225461381803
2021-04-20,0.04007227540471747
2021-04-21,-0.007880347469879692
2021-04-22,-0.03168571657568487
2021-04-23,-0.00678241881562176
2021-04-26,0.0027293955105280312
2021-04-27,0.0020031039571820476
2021-04-28,0.027331919110159256
2021-04-29,-0.008973509576225901
2021-04-30,0.008391212765549728
2021-05-03,-0.02266557659831568
2021-05-04,0.01048512023806023
2021-05-05,7.007968447864349e-05
2021-05-06,-0.01619435752484879
2021-05-07,-0.0050699087189763755
2021-05-10,-0.003821240777643417
2021-05-11,-0.005418508496456957
2021-05-12,0.03453637420711037
2021-05-13,-0.002199984539509386
2021-05-14,-0.005228391202611948
2021-05-17,-0.04341448825674027
2021-05-18,-0.02230903683653216
2021-05-19,-0.006562540349156239
2021-05-20,-0.016349183787758657
2021-05-21,0.03237530115352611
2021-05-24,-0.004124702811569493
2021-05-25,0.03070098601089085
2021-05-26,0.0015472225806918676
2021-05-27,0.0008879304802514349
2021-05-28,-0.002020893163143373
2021-05-31,8.275385759975664e-05
2021-06-01,0.03599038387303411
2021-06-02,-0.0549400560800083
2021-06-03,-0.059011376681357475
2021-06-04,-0.018702367504077628
2021-06-07,0.0004778837813127053
2021-06-08,0.021302042277035152
2021-06-09,0.014169858526803943
2021-06-10,-0.011002369265062479
2021-06-11,0.027813934286557783
2021-06-14,0.028379728208774217
2021-06-15,0.005122148443000862
2021-06-16,0.02538233048165702
2021-06-17,0.007220575412987776
2021-06-18,-0.014163896474484362
2021-06-21,0.017076474656131966
2021-06-22,0.002658982544792377
2021-06-23,3.0737968811562164e-05
2021-06-24,0.03233061373960468
2021-06-25,-0.05841313097495137
2021-06-28,-0.04304552663865182
2021-06-29,-0.038224935492200844
2021-06-30,-0.011981476808184186
2021-07-01,-0.007949283421044456
2021-07-02,-0.04444435755989472
2021-07-05,-0.03126080045911024
2021-07-06,-0.027290868116582757
2021-07-07,0.07676864432136822
2021-07-08,0.07120829801344937
2021-07-09,-0.018234114030286182
2021-07-12,-0.015154611963204443
2021-07-13,-0.04503140071786583
2021-07-14,-0.07579063571472006
2021-07-15,-0.005297546131642818
2021-07-16,-0.04210190745949119
2021-07-19,-0.0035544514479946593
2021-07-20,-0.06248071546770195
2021-07-21,-0.03224665506660838
2021-07-22,0.006086513856680389
2021-07-23,0.014000025089277683
2021-07-26,0.015038693915429517
2021-07-27,-0.045020725261797116
2021-07-28,0.030354717176987917
2021-07-29,-0.02788251005398919
2021-07-30,0.02152610510708859
2021-08-02,-0.0003482074139175435
2021-08-03,-0.042282083236611506
2021-08-04,-0.010234403341925127
2021-08-05,0.01117836546279531
2021-08-06,0.01780664750534486
2021-08-09,-0.003959176079937152
2021-08-10,0.040698515228501195
2021-08-11,0.029035242734236123
2021-08-12,-0.007436927881588393
2021-08-13,0.020596407940671385
2021-08-16,0.05206949140187208
2021-08-17,0.061116558390245684
2021-08-18,-0.044318784896776584
2021-08-19,-0.03432765256070983
2021-08-20,0.05433517854081666
2021-08-23,-0.041269788989966374
2021-08-24,-0.051675767644773024
2021-08-25,-0.019728211564218844
2021-08-26,0.016152117063008464
2021-08-27,-0.003718610039664179
2021-08-30,-0.022110960563362026
2021-08-31,-0.022082508192898594
2021-09-01,-0.0225574609698854
2021-09-02,-0.027051124122748585
2021-09-03,0.06936712539706959
2021-09-06,0.011091759085314177
2021-09-07,0.03107913703670796
2021-09-08,-0.016881388813526587
2021-09-09,-0.006109207916052241
2021-09-10,-0.022050066396023922
2021-09-13,-0.07967214871514981
2021-09-14,-0.054319652722051553
2021-09-15,-0.07471366337214982
2021-09-16,-0.1041018403652747
2021-09-17,-0.06694053227861696
2021-09-20,0.07524655358181569
2021-09-21,-0.002606650903570027
2021-09-22,0.07013182855794366
2021-09-23,0.022963969195805088
2021-09-24,0.040996406743165105
2021-09-27,-0.04559297015818269
2021-09-28,0.025950693952705627
2021-09-29,0.034139109648483934
2021-09-30,-0.026007932300867686
2021-10-01,0.02400201249511589
2021-10-04,0.023093419969125537
2021-10-05,-0.02134788319352712
2021-10-06,-0.04153868141872807
2021-10-07,-0.044314020470586746
2021-10-08,0.003300482677850698
2021-10-11,0.011657280293044822
2021-10-12,-0.02662818411551177
2021-10-13,0.0008723228910277755
2021-10-14,0.017569546588668036
2021-10-15,0.018297649308384033
2021-10-18,0.04438374677278458
2021-10-19,0.03962072616911078
2021-10-20,-0.03225731631167688
2021-10-21,0.05426243253816642
2021-10-22,-0.01888844999958331
2021-10-25,0.035442207621210385
2021-10-26,0.002315450020700235
2021-10-27,-0.013159380639202575
2021-10-28,-0.05483877585818632
2021-10-29,-0.00587458173231609
2021-11-01,-0.050132123236042284
2021-11-02,0.03364531727076985
2021-11-03,0.05244271763917193
2021-11-04,-0.02955192649490602
2021-11-05,0.010907970448208648
2021-11-08,-0.02466076120384415
2021-11-09,-0.02072507071840613
2021-11-10,0.02459347256279849
2021-11-11,-0.001195358347438806
2021-11-12,0.05075780536977816
2021-11-15,-0.01572157628647387
2021-11-16,0.031057919256452356
2021-11-17,0.0030320092178217854
2021-11-18,0.023308223420885947
2021-11-19,-0.012861314356846015
2021-11-22,-0.0013630882989960585
2021-11-23,-0.003005415675775973
2021-11-24,-0.020660266051375602
2021-11-25,0.016270410674859445
2021-11-26,0.015646034771303184
2021-11-29,0.013988868785863851
2021-11-30,0.035373389171580914
2021-12-01,0.036467348798712024
2021-12-02,-0.010130777492861048
2021-12-03,0.009631979021577485
2021-12-06,-0.01542360861542616
2021-12-07,0.0005636338369276018
2021-12-08,-0.013798957303179897
2021-12-09,0.03647705776687656
2021-12-10,0.009079540561337276
2021-12-13,-0.005222266798497687
2021-12-14,0.027354162134940293
2021-12-15,-0.05180441906346594
2021-12-16,-0.0582642596793703
2021-12-17,0.026961111759196733
2021-12-20,0.0020006574967724737
2021-12-21,0.00777591963726962
2021-12-22,-0.03889586368964279
2021-12-23,-0.0007138531482094023
2021-12-24,0.05792469898411448
2021-12-27,0.027855042321877126
2021-12-28,0.005617878689615176
2021-12-29,-0.013661885194465498
2021-12-30,-0.01169492378004426
2021-12-31,-0.060091385063036004
2022-01-03,0.008695763946690225
2022-01-04,0.02687245620163211
2022-01-05,-0.04926363859737434
2022-01-06,-0.022450852862189667
2022-01-07,-0.03789765403087828
2022-01-10,-0.03223036529761501
2022-01-11,0.0017767832718044478
2022-01-12,-0.0649703808308915
2022-01-13,0.022652463053507238
2022-01-14,0.02664423117349762
2022-01-17,-0.008620898622115339
2022-01-18,-0.08013671238051642
2022-01-19,-0.04086536990444363
2022-01-20,0.050223575244364035
2022-01-21,-0.11592641570892606
2022-01-24,-0.019367776880709325
2022-01-25,-0.06145863352736279
2022-01-26,0.042444330764194495
2022-01-27,-0.034478407250651814
2022-01-28,0.019737423108840694
2022-01-31,0.025945750946344565
2022-02-01,0.0800394191603964
2022-02-02,-0.009954650732205033
2022-02-03,0.017178161079115316
2022-02-04,-0.06369130974147334
2022-02-07,0.05423831674751541
2022-02-08,-0.035215738231823335
2022-02-09,-0.025078815715059648
2022-02-10,-0.0009453628536474914
2022-02-11,-0.06185125051732339
2022-02-14,0.009751562626955281
2022-02-15,0.03854112378924683
2022-02-16,0.011558865400233957
2022-02-17,-0.05883698139946937
2022-02-18,-0.0049656346496566904
2022-02-21,0.027784119331037953
2022-02-22,-0.0681164075335037
2022-02-23,-0.04432898813344654
2022-02-24,0.03625413066089379
2022-02-25,0.010943172799807025
2022-02-28,0.01563989471915231
2022-03-01,0.06668982079615259
2022-03-02,0.019052913069524488
2022-03-03,0.025311402348821458
2022-03-04,0.10019860870280868
2022-03-07,-0.010440907043147407
2022-03-08,-0.036300393062184605
2022-03-09,0.018873476100292524
2022-03-10,0.018246717217534885
2022-03-11,-0.020666522487472257
2022-03-14,-0.03850732528662081
2022-03-15,0.08614064955708553
2022-03-16,0.014959009799743827
2022-03-17,-0.031391656358154475
2022-03-18,0.037877440060836466
2022-03-21,-0.004440717304876091
2022-03-22,-0.009599807635318322
2022-03-23,0.02002242521849425
2022-03-24,-0.04396247923862624
2022-03-25,0.012449707360994535
2022-03-28,0.06374961811484137
2022-03-29,0.017807118476807885
2022-03-30,-0.013616617309962067
2022-03-31,-0.017330961219469497
2022-04-01,-0.013367939780658707
2022-04-04,-0.007854107431480059
2022-04-05,-0.011038546713394598
2022-04-06,0.02548747053925395
2022-04-07,-0.04804831891047893
2022-04-08,0.026721243275193513
2022-04-11,-0.011609174816386948
2022-04-12,0.01095133621734167
2022-04-13,-0.031177544179640342
2022-04-14,0.03757177494753384
2022-04-15,0.03697130291536136
2022-04-18,0.029491018204129076
2022-04-19,-0.046427028552145325
2022-04-20,0.027343667188490073
2022-04-21,0.013095239525822753
2022-04-22,-0.049289854302620784
2022-04-25,-0.0008142325855001386
2022-04-26,0.011455872999347288
2022-04-27,0.016573696330443102
2022-04-28,0.005079712922066195
2022-04-29,0.007894393606728466
2022-05-02,0.03802587691409582
2022-05-03,0.034056575891014074
2022-05-04,-0.08246377810028323
2022-05-05,-0.012471715585717897
2022-05-06,-0.006077512377936874
2022-05-09,-0.06056434688132005
2022-05-10,0.0036276567850897275
2022-05-11,0.04493251688146689
2022-05-12,-0.040255015133704
2022-05-13,0.012547633350340433
2022-05-16,-0.032165760045246364
2022-05-17,-0.023314246238354295
2022-05-18,0.049457081123765685
2022-05-19,-0.019378397216187428
2022-05-20,0.015752437503303462
2022-05-23,-0.060622072809263565
2022-05-24,0.06871054766951055
2022-05-25,0.025207347030925163
2022-05-26,-0.007286124327460267
2022-05-27,0.021480787334384327
2022-05-30,-0.05026303347585532
2022-05-31,0.04444689413602788
2022-06-01,-0.01241094676377897
2022-06-02,-0.0073514111476260646
2022-06-03,-0.016614981550870378
2022-06-06,-0.018693001387521647
2022-06-07,0.021473897657608217
2022-06-08,0.007678561145692168
2022-06-09,0.018500649165237054
2022-06-10,-0.00024233388031656987
2022-06-13,0.013375003702686745
2022-06-14,-0.010534795625753742
2022-06-15,0.05393220819550854
2022-06-16,-0.046423000674056775
2022-06-17,0.04055352764505847
2022-06-20,0.04552247426457739
2022-06-21,-0.029767158222925427
2022-06-22,0.07641653205468914
2022-06-23,0.04133807323765662
2022-06-24,0.04004027329724482
2022-06-27,0.0011440130529901617
2022-06-28,-0.00826745502692647
2022-06-29,-0.007467170576580736
2022-06-30,0.013069738503563253
2022-07-01,0.04442566275029452
2022-07-04,0.006072958033171568
2022-07-05,-0.02869131079609846
2022-07-06,0.025719393781959754
2022-07-07,0.028227743547516
2022-07-08,0.019922943210185905
2022-07-11,0.021960650041510366
2022-07-12,-0.007797801094606479
2022-07-13,-0.02535702848993574
2022-07-14,-0.023672285889215255
2022-07-15,-0.04425720716491801
2022-07-18,0.007063812773243403
2022-07-19,-0.0023527224344810907
2022-07-20,-0.011724426747410106
2022-07-21,-0.07557610820089132
2022-07-22,-0.04440620394462532
2022-07-25,0.041088954350129
2022-07-26,-0.024645176463902553
2022-07-27,0.012866508442214902
2022-07-28,-0.04684048081598446
2022-07-29,0.05101832314979363
2022-08-01,-0.005408805989927064
2022-08-02,0.010190691283633618
2022-08-03,0.07693878981909325
2022-08-04,0.0618861695783806
2022-08-05,-0.013368661574102004
2022-08-08,-0.02423273007630659
2022-08-09,-0.012690770815805875
2022-08-10,0.01868516117578054
2022-08-11,-0.003668197552731276
2022-08-12,-0.012912616596627607
2022-08-15,0.04546164857040226
2022-08-16,-0.0037786776793851027
2022-08-17,0.07144211597737751
2022-08-18,0.003466365321890041
2022-08-19,0.06372195864352066
2022-08-22,0.014280008747781195
2022-08-23,0.036205040601884945
2022-08-24,-0.02700876148221426
2022-08-25,-0.03078007392801425
2022-08-26,0.016251387146743984
2022-08-29,0.03317587643157578
2022-08-30,0.0013477607710438667
2022-08-31,-0.040392082406515234
2022-09-01,-0.04438880811271353
2022-09-02,-0.04885751149131434
2022-09-05,-0.06403177984538182
2022-09-06,0.004426111163575599
2022-09-07,0.042442815499170165
2022-09-08,-0.0005118558862422957
2022-09-09,-0.08053913870077863
2022-09-12,-0.008273816207259147
2022-09-13,-0.0065893823171103835
2022-09-14,0.07924434083611448
2022-09-15,-0.06503756350480124
2022-09-16,-0.01843236144828271
2022-09-19,0.07557326989890877
2022-09-20,0.021937344773431226
2022-09-21,0.0258588447493503
2022-09-22,0.004996039420908507
2022-09-23,0.013402214473429402
2022-09-26,0.029666263466391854
2022-09-27,-0.030002537008418585
2022-09-28,0.0317416136938781
2022-09-29,-0.048791524145663505
2022-09-30,0.012235620409959555
2022-10-03,0.0062693751501144155
2022-10-04,-0.02028252825524593
2022-10-05,-0.0007182700248140751
2022-10-06,-0.01852468036679926
2022-10-07,-0.030817590583412473
2022-10-10,-0.010304790222748546
2022-10-11,-0.030595928522168515
2022-10-12,0.009117175647661057
2022-10-13,-0.030896414614318194
2022-10-14,0.019636001873717994
2022-10-17,-0.03183702059184479
2022-10-18,-0.015728171032422907
2022-10-19,-0.016746449071062614
2022-10-20,0.03451087910062288
2022-10-21,0.00905647142891972
2022-10-24,-0.005532165060539023
2022-10-25,0.012397351660635214
2022-10-26,-0.050646188814455304
2022-10-27,-0.0012423742040458517
2022-10-28,0.05430278400423568
2022-10-31,0.004209983674113023
2022-11-01,0.0020322438284995914
2022-11-02,0.01545634209093157
2022-11-03,0.024329891793899792
2022-11-04,-0.05402082294863066
2022-11-07,-0.05324806856144849
2022-11-08,0.007348663500783428
2022-11-09,-0.023461991570138487
2022-11-10,0.04177813119504068
2022-11-11,-0.010463338608396775
2022-11-14,-0.06064784705764633
2022-11-15,-0.04580774146194239
2022-11-16,-0.10254317728831926
